game_id,team_id,hits,blocked_shots,giveaways,takeaways,pims,powerPlayGoals
2025020486,29,23,12,14,4,4,1
2025020487,18,14,15,10,5,11,1
2025020487,19,27,10,14,2,13,0
2025020488,25,12,14,13,8,6,1
2025020488,30,26,20,17,6,2,0
2025020489,6,21,18,15,3,13,2
2025020489,52,24,16,9,6,9,1
2025020490,13,28,13,11,7,6,0
2025020490,21,11,17,20,5,4,0
2025020491,17,9,11,14,5,4,0
2025020491,22,25,20,13,5,4,1
2025020492,7,13,26,16,8,10,1
2025020492,23,22,7,11,4,8,1
2025020493,16,19,11,14,4,14,0
2025020493,19,30,13,12,9,12,0
2025020494,55,14,25,13,4,6,0
2025020494,68,13,17,14,4,10,1
2025020495,1,17,12,14,5,4,0
2025020495,24,17,21,16,3,4,0
2025020496,9,30,7,16,5,13,2
2025020496,30,21,19,15,4,15,1
2025020497,5,14,21,9,4,12,3
2025020497,28,17,16,18,6,14,1
2025020498,2,19,20,13,4,8,1
2025020498,14,27,10,8,6,8,1
2025020499,10,25,15,23,4,4,0
2025020499,22,17,10,18,5,2,0
2025020500,3,32,18,13,4,4,2
2025020500,8,21,23,13,7,6,0
2025020501,4,28,21,18,3,4,0
2025020501,12,19,3,11,6,0,0
2025020502,29,15,19,15,7,6,0
2025020502,54,15,20,14,5,8,1
2025020503,15,20,16,17,3,6,1
2025020503,52,23,12,10,6,10,1
2025020504,16,30,7,10,2,6,0
2025020504,17,15,21,13,5,6,0
2025020505,13,22,13,17,3,13,1
2025020505,25,13,18,16,8,23,0
2025020506,18,18,19,13,5,8,1
2025020506,21,16,16,15,3,6,0
2025020507,20,12,16,23,5,9,0
2025020507,26,13,15,17,7,13,0
2025020508,1,18,11,15,4,6,0
2025020508,23,22,16,12,4,6,2
2025020509,5,18,17,13,4,8,0
2025020509,68,9,7,18,5,4,1
2025020510,4,23,18,13,7,14,0
2025020510,12,10,10,16,6,10,1
2025020511,6,20,16,13,3,6,0
2025020511,30,14,14,15,5,4,2
2025020512,8,20,11,17,4,10,2
2025020512,22,17,12,19,3,8,1
2025020513,7,17,13,17,5,6,0
2025020513,55,23,11,12,5,4,1
2025020514,13,25,17,16,5,17,1
2025020514,14,33,3,14,5,17,0
2025020515,3,20,12,13,4,6,0
2025020515,24,25,14,15,7,6,1
2025020516,9,31,14,12,7,4,0
2025020516,52,20,15,11,0,6,0
2025020517,18,13,7,12,6,15,1
2025020517,19,22,11,10,2,17,1
2025020518,25,19,18,14,2,8,0
2025020518,26,30,15,20,4,6,1
2025020519,6,21,23,14,4,16,1
2025020519,68,21,10,12,4,28,1
2025020520,10,29,14,13,4,2,1
2025020520,16,15,12,12,4,6,0
2025020521,4,23,13,15,4,4,0
2025020521,8,21,10,8,2,8,0
2025020522,2,16,21,9,3,4,0
2025020522,17,14,19,13,5,2,2
2025020523,3,26,6,12,6,6,0
2025020523,23,20,13,14,4,8,0
2025020524,5,27,8,14,4,8,1
2025020524,22,8,19,14,4,12,3
2025020525,24,20,21,19,2,4,0
2025020525,29,20,19,17,5,8,0
2025020526,15,18,8,9,4,8,0
2025020526,30,22,21,15,3,4,1
2025020527,20,24,12,14,4,2,0
2025020527,28,24,25,22,5,4,0
2025020528,21,14,14,13,6,16,1
2025020528,55,18,26,18,4,16,1
2025020529,13,28,21,10,5,8,1
2025020529,26,16,15,12,5,8,1
2025020530,17,11,15,15,4,8,1
2025020530,68,21,18,12,4,8,0
2025020531,19,14,14,11,4,6,0
2025020531,52,21,9,19,3,20,0
2025020532,12,11,14,9,7,6,1
2025020532,18,23,15,17,6,8,0
2025020533,1,21,10,11,5,8,0
2025020533,54,21,19,16,6,4,1
2025020534,6,22,11,15,5,20,1
2025020534,22,21,19,12,3,6,1
2025020535,4,29,10,9,1,10,0
2025020535,7,24,15,25,6,6,1
2025020536,8,21,13,10,3,4,0
2025020536,16,14,8,13,8,4,0
2025020537,5,21,13,21,4,4,0
2025020537,9,18,11,10,3,4,1
2025020538,14,18,7,9,2,2,1
2025020538,26,17,22,20,11,20,0
2025020539,10,27,13,16,6,6,0
2025020539,15,13,12,18,4,10,0
2025020540,29,26,12,14,6,2,0
2025020540,30,15,18,19,6,4,1
2025020541,3,24,17,15,5,8,1
2025020541,19,13,7,13,5,6,0
2025020542,20,22,14,8,4,2,1
2025020542,55,24,14,12,6,10,1
2025020543,25,16,20,15,6,6,1
2025020543,28,30,11,20,4,2,0
2025020544,12,27,16,16,8,8,1
2025020544,13,23,14,14,3,8,0
2025020545,2,21,12,16,3,6,0
2025020545,23,10,14,17,6,6,1
2025020546,21,21,13,12,3,9,0
2025020546,52,20,15,14,4,9,1
2025020547,1,12,26,13,5,8,1
2025020547,68,20,16,9,2,10,1
2025020548,24,22,13,18,4,18,0
2025020548,25,8,21,21,4,8,1
2025020549,3,23,4,21,7,15,1
2025020549,4,19,21,9,1,13,2
2025020550,15,32,18,18,2,4,0
2025020550,17,10,19,18,6,4,0
2025020551,9,29,8,7,5,6,1
2025020551,16,21,17,13,5,24,1
2025020552,22,23,5,10,4,4,1
2025020552,30,25,21,16,7,4,1
2025020553,2,25,8,20,4,8,1
2025020553,7,18,11,17,5,6,1
2025020554,13,26,7,13,2,6,1
2025020554,19,19,14,11,4,6,1
2025020555,6,20,11,16,6,10,1
2025020555,23,29,15,16,5,8,1
2025020556,5,24,13,19,4,2,0
2025020556,8,16,16,8,5,6,1
2025020557,12,23,15,13,6,10,2
2025020557,14,19,15,14,1,14,0
2025020558,10,21,23,16,2,6,0
2025020558,18,20,12,12,4,4,1
2025020559,20,14,12,9,5,9,0
2025020559,54,27,13,15,4,5,1
2025020560,24,19,26,15,5,4,0
2025020560,29,12,11,15,4,4,1
2025020561,28,19,8,13,7,2,1
2025020561,55,18,23,8,6,8,0
2025020562,15,11,13,11,3,4,0
2025020562,17,16,18,17,8,2,1
2025020563,21,17,8,20,6,6,2
2025020563,30,13,25,11,2,8,0
2025020564,6,32,11,15,2,42,1
2025020564,9,22,17,22,6,54,2
2025020565,1,16,13,18,2,0,0
2025020565,7,20,23,16,7,2,0
2025020566,5,30,11,15,4,6,1
2025020566,8,25,18,19,5,8,0
2025020567,3,17,19,17,2,4,0
2025020567,18,18,16,11,6,6,0
2025020568,10,24,9,24,3,6,0
2025020568,25,11,12,10,6,8,0
2025020569,52,27,15,11,6,6,1
2025020569,68,16,13,13,4,6,0
2025020570,22,24,16,22,2,10,2
2025020570,54,32,13,16,4,6,2
2025020571,14,10,15,11,6,4,2
2025020571,19,27,16,14,4,8,0
2025020572,4,14,12,12,1,4,0
2025020572,23,33,18,12,3,2,0
2025020573,24,24,12,13,7,18,0
2025020573,55,24,13,16,4,16,1
2025020574,26,19,10,15,4,14,0
2025020574,29,15,12,14,6,12,3
2025020575,5,16,7,12,7,6,0
2025020575,10,19,14,19,6,6,0
2025020576,3,18,18,13,3,6,1
2025020576,15,13,17,11,2,8,1
2025020577,6,27,16,19,7,34,1
2025020577,8,23,18,11,3,32,2
2025020578,7,15,16,10,4,8,0
2025020578,9,19,9,11,5,4,1
2025020579,17,16,16,12,4,10,2
2025020579,25,20,8,15,4,6,2
2025020580,1,15,20,14,1,0,0
2025020580,2,26,11,13,8,0,0
2025020581,12,35,12,11,5,12,0
2025020581,13,32,11,17,5,6,1
2025020582,18,22,10,13,5,8,2
2025020582,30,27,9,13,4,10,0
2025020583,4,12,16,14,4,10,1
2025020583,16,17,10,17,0,8,0
2025020584,21,20,21,20,5,6,0
2025020584,68,16,19,16,3,4,0
2025020585,20,27,13,21,5,89,0
2025020585,22,14,21,14,5,65,3
2025020586,28,25,6,14,6,8,0
2025020586,54,13,9,17,6,4,1
2025020587,26,25,5,15,5,4,0
2025020587,55,17,19,13,6,6,1
2025020588,2,14,19,15,9,8,0
2025020588,3,24,17,9,4,12,0
2025020589,6,27,12,15,4,6,0
2025020589,7,18,13,17,8,2,0
2025020590,9,30,6,17,4,8,0
2025020590,10,32,7,17,6,4,2
2025020591,13,27,9,10,3,49,1
2025020591,14,32,17,7,5,87,0
2025020592,1,17,10,15,8,4,1
2025020592,15,14,21,9,4,6,0
2025020593,12,22,6,16,8,6,0
2025020593,17,22,17,16,2,4,1
2025020594,30,19,18,17,5,11,1
2025020594,52,16,15,14,3,13,0
2025020595,18,17,3,11,3,4,0
2025020595,19,25,19,16,5,4,1
2025020596,16,29,13,12,6,8,0
2025020596,25,16,14,18,5,4,0
2025020597,24,16,13,17,4,12,1
2025020597,26,12,16,17,3,8,1
2025020598,20,29,24,16,6,8,0
2025020598,22,13,21,24,7,6,1
2025020599,23,25,9,17,2,10,1
2025020599,28,12,13,15,7,8,1
2025020600,21,16,8,15,5,4,0
2025020600,54,21,27,18,5,2,0
2025020601,10,24,11,11,5,4,1
2025020601,17,12,14,14,4,6,0
2025020602,8,26,11,12,8,7,0
2025020602,14,17,23,18,3,13,0
2025020603,2,15,20,12,5,21,0
2025020603,29,25,17,20,4,8,0
2025020604,5,17,17,19,6,11,1
2025020604,16,26,4,15,4,7,0
2025020605,4,16,16,13,4,0,0
2025020605,55,18,17,17,3,4,0
2025020606,9,18,10,14,3,11,0
2025020606,29,23,16,20,5,13,0
2025020607,13,16,6,16,4,12,1
2025020607,15,19,21,14,6,12,1
2025020608,3,23,18,14,4,8,1
2025020608,12,25,11,16,5,4,2
2025020609,22,22,17,21,9,11,1
2025020609,52,32,8,13,3,7,0
2025020610,7,18,11,12,5,2,0
2025020610,19,27,18,15,3,6,0
2025020611,21,18,9,17,3,6,0
2025020611,26,29,11,17,4,8,1
2025020612,18,16,19,10,4,8,1
2025020612,68,16,16,15,3,4,1
2025020613,6,18,17,17,11,10,0
2025020613,20,21,14,13,4,4,1
2025020614,30,17,20,15,4,4,0
2025020614,54,30,13,13,4,15,0
2025020615,24,18,11,16,7,4,0
2025020615,28,17,19,16,4,6,0
2025020616,23,22,15,12,5,15,0
2025020616,55,21,17,14,3,9,1
2025020617,1,18,11,15,5,11,0
2025020617,10,18,16,9,2,11,1
2025020618,8,16,18,12,7,8,1
2025020618,13,30,11,8,1,8,1
2025020619,5,15,19,15,7,0,1
2025020619,12,21,15,21,4,4,0
2025020620,2,28,9,24,6,6,1
2025020620,16,23,16,11,5,8,1
2025020621,4,26,15,16,3,15,0
2025020621,23,29,16,19,5,9,0
2025020622,3,21,27,17,5,11,1
2025020622,15,21,21,15,5,7,1
2025020623,18,26,18,12,7,6,2
2025020623,54,26,11,17,4,18,1
2025020624,14,19,12,15,6,6,1
2025020624,24,13,12,21,6,6,1
2025020625,28,19,22,19,5,2,1
2025020625,30,19,13,14,3,2,0
2025020626,17,14,20,12,4,6,1
2025020626,52,24,11,13,6,6,0
2025020627,1,17,10,14,5,11,1
2025020627,29,26,11,18,8,7,0
2025020628,7,24,9,13,4,4,0
2025020628,25,15,12,12,3,4,0
2025020629,19,22,24,20,4,6,0
2025020629,21,6,7,12,5,6,1
2025020630,4,23,18,13,6,8,0
2025020630,20,15,15,10,7,6,2
2025020631,6,14,13,13,6,47,1
2025020631,22,18,14,16,4,43,0
2025020632,9,32,14,17,6,17,0
2025020632,15,15,19,9,5,17,1
2025020633,2,13,13,9,6,8,1
2025020633,68,16,14,18,3,10,2
2025020634,10,23,11,15,6,4,1
2025020634,52,17,12,14,4,2,1
2025020635,5,15,18,11,4,16,1
2025020635,17,21,17,9,4,6,2
2025020636,8,26,15,16,4,6,0
2025020636,12,18,10,19,9,2,2
2025020637,16,20,17,14,7,2,2
2025020637,25,29,16,17,4,8,0
2025020638,18,23,16,19,6,2,1
2025020638,55,20,21,16,4,4,0
2025020639,14,22,12,10,2,11,1
2025020639,26,20,21,19,6,9,2
2025020640,19,19,9,18,6,4,0
2025020640,54,21,14,16,6,4,0
2025020641,3,20,27,9,3,12,2
2025020641,13,38,11,10,5,6,1
2025020642,23,26,6,22,5,4,2
2025020642,55,13,20,18,5,6,1
2025020643,24,22,20,22,6,8,0
2025020643,30,11,18,15,2,2,1
2025020644,5,20,13,16,8,4,0
2025020644,17,21,12,18,2,4,0
2025020645,1,24,14,15,5,4,1
2025020645,68,28,8,12,4,6,0
2025020646,7,15,15,20,2,6,0
2025020646,29,23,13,14,5,14,0
2025020647,4,15,15,11,3,11,0
2025020647,22,12,18,15,5,9,1
2025020648,8,15,10,14,5,4,0
2025020648,19,16,17,16,4,8,0
2025020649,14,8,8,18,2,16,3
2025020649,28,23,17,13,7,30,1
2025020650,9,20,19,10,5,18,2
2025020650,52,18,7,8,7,10,0
2025020651,2,21,11,16,6,4,0
2025020651,10,19,11,17,2,4,0
2025020652,15,23,19,16,2,4,0
2025020652,16,11,9,19,9,2,1
2025020653,12,18,15,15,2,10,1
2025020653,21,19,10,13,5,6,2
2025020654,18,23,15,20,7,28,0
2025020654,20,26,12,15,4,26,0
2025020655,26,15,18,19,4,8,1
2025020655,30,17,21,16,5,6,1
2025020656,6,16,17,15,3,12,2
2025020656,23,32,12,13,6,6,1
2025020657,8,30,13,14,3,4,1
2025020657,25,15,16,15,7,10,0
2025020658,5,14,14,14,5,0,1
