game_id,game_date,team_id,team_name,goals_for_avg5,goals_against_avg5,shots_for_avg5,shots_against_avg5,faceoff_win_pct_avg5,power_play_pct_avg5,penalty_kill_pct_avg5,hits_avg5,blocked_shots_avg5,giveaways_avg5,takeaways_avg5,pims_avg5,goals_for_avg10,goals_against_avg10,shots_for_avg10,shots_against_avg10,faceoff_win_pct_avg10,power_play_pct_avg10,penalty_kill_pct_avg10,hits_avg10,blocked_shots_avg10,giveaways_avg10,takeaways_avg10,pims_avg10
2025020178,,21,Colorado Avalanche,4.0,3.8,36.0,27.4,0.48479099999999997,0.1583332,0.9,20.4,11.8,14.4,6.0,7.6,3.7,2.7,35.7,25.7,0.5162101,0.12416659999999999,0.9166667000000001,18.6,13.2,15.6,5.2,6.7
2025020184,,21,Colorado Avalanche,4.2,3.4,34.6,25.4,0.49201280000000003,0.1583332,0.9666667999999999,19.6,14.6,14.4,5.8,9.2,3.9,2.8,35.6,24.7,0.49515269999999995,0.09916660000000001,0.9333333999999999,18.2,14.1,15.1,5.4,7.3
2025020209,,21,Colorado Avalanche,3.8,3.2,32.6,23.8,0.48093119999999995,0.13333319999999999,0.9666667999999999,16.6,15.0,16.0,5.2,7.6,3.7,2.7,35.5,24.8,0.49703800000000004,0.0791666,0.9333333999999999,17.6,14.7,15.4,5.2,7.0
2025020240,,21,Colorado Avalanche,4.0,3.0,32.6,24.8,0.494435,0.1833332,0.9666667999999999,17.0,16.6,16.6,5.0,7.0,3.7,2.8,35.1,24.4,0.491406,0.1041666,0.9333333999999999,17.3,14.1,14.9,5.4,7.5
2025020250,,21,Colorado Avalanche,5.2,2.4,34.6,24.8,0.4900206,0.1833332,0.9266667999999999,14.0,16.0,18.0,4.4,8.6,4.2,2.8,34.9,24.5,0.48185029999999995,0.1041666,0.9133334,16.7,14.1,15.3,5.2,8.1
2025020262,,21,Colorado Avalanche,4.6,2.4,32.6,25.4,0.46906099999999995,0.1833332,0.8866668000000001,14.2,15.6,15.8,4.8,9.8,4.3,3.1,34.3,26.4,0.476926,0.1708332,0.8933334,17.3,13.7,15.1,5.4,8.7
2025020275,,21,Colorado Avalanche,4.6,2.2,34.6,28.0,0.4757351999999999,0.2333332,0.9200000000000002,14.2,13.8,14.8,4.8,8.6,4.4,2.8,34.6,26.7,0.48387399999999997,0.19583319999999999,0.9433334,16.9,14.2,14.6,5.3,8.9
2025020300,,21,Colorado Avalanche,5.4,2.2,33.8,27.6,0.4959777999999999,0.2333332,0.8700000000000001,16.0,13.6,13.8,5.2,8.6,4.6,2.7,33.2,25.7,0.4884545,0.1833332,0.9183334000000001,16.3,14.3,14.9,5.2,8.1
2025020326,,21,Colorado Avalanche,5.6,2.0,32.8,28.6,0.47963259999999996,0.1833332,0.8700000000000001,16.4,12.8,14.4,5.2,9.0,4.8,2.5,32.7,26.7,0.4870338,0.1833332,0.9183334000000001,16.7,14.7,15.5,5.1,8.0
2025020343,,21,Colorado Avalanche,5.0,2.4,33.0,27.6,0.46788159999999995,0.21666639999999998,0.71,18.4,12.6,13.6,5.2,7.8,5.1,2.4,33.8,26.2,0.4789510999999999,0.1999998,0.8183334,16.2,14.3,15.8,4.8,8.2
2025020350,,21,Colorado Avalanche,4.6,1.6,31.8,28.0,0.4717777999999999,0.0833332,0.75,20.4,12.6,13.6,5.0,7.0,4.6,2.0,32.2,26.7,0.47041940000000004,0.13333319999999999,0.8183334,17.3,14.1,14.7,4.9,8.4
2025020371,,21,Colorado Avalanche,4.0,1.4,29.8,25.2,0.45453639999999995,0.0333332,0.75,23.0,12.8,13.6,4.4,6.6,4.3,1.8,32.2,26.6,0.46513579999999993,0.13333319999999999,0.835,18.6,13.3,14.2,4.6,7.6
2025020378,,21,Colorado Avalanche,4.0,0.8,31.4,26.2,0.43935779999999997,0.0833332,0.8,20.6,14.6,13.4,4.0,7.0,4.7,1.5,32.6,26.9,0.46766779999999997,0.1583332,0.835,18.3,14.1,13.6,4.6,7.8
2025020392,,21,Colorado Avalanche,3.6,1.0,34.0,28.2,0.47336199999999995,0.0833332,0.8,19.2,14.8,13.6,3.0,4.8,4.6,1.5,33.4,28.4,0.47649729999999996,0.13333319999999999,0.835,17.8,13.8,14.0,4.1,6.9
2025020417,,21,Colorado Avalanche,3.8,0.8,34.2,29.0,0.5051354,0.1,0.9,18.4,14.2,13.4,3.2,5.2,4.4,1.6,33.6,28.3,0.48650849999999995,0.1583332,0.805,18.4,13.4,13.5,4.2,6.5
2025020430,,21,Colorado Avalanche,3.8,1.0,35.2,26.2,0.5258039999999999,0.1,0.9,16.4,14.8,14.6,3.4,4.0,4.2,1.3,33.5,27.1,0.49879090000000004,0.0916666,0.825,18.4,13.7,14.1,4.2,5.5
2025020441,,21,Colorado Avalanche,4.2,2.2,37.6,30.2,0.548688,0.1,0.85,15.8,14.4,15.4,3.8,4.8,4.1,1.8,33.7,27.7,0.5016122,0.06666659999999999,0.8,19.4,13.6,14.5,4.1,5.7
2025020453,,21,Colorado Avalanche,3.6,2.6,37.6,30.4,0.529965,0.05,0.85,18.0,12.6,15.6,4.2,4.0,3.8,1.7,34.5,28.3,0.48466139999999996,0.06666659999999999,0.825,19.3,13.6,14.5,4.1,5.5
2025020475,,21,Colorado Avalanche,3.8,2.6,35.0,27.6,0.5148333999999999,0.15,0.85,19.2,13.8,15.8,4.8,4.0,3.7,1.8,34.5,27.9,0.4940976999999999,0.1166666,0.825,19.2,14.3,14.7,3.9,4.4
2025020490,,21,Colorado Avalanche,3.0,2.8,36.2,29.2,0.5044886,0.15,0.85,18.4,13.2,15.4,5.2,3.6,3.4,1.8,35.2,29.1,0.5048119999999999,0.125,0.875,18.4,13.7,14.4,4.2,4.4
2025020506,,21,Colorado Avalanche,3.6,3.0,38.4,30.0,0.5373914,0.15,0.85,17.0,13.4,16.2,5.2,4.4,3.7,2.0,36.8,28.1,0.5315977,0.125,0.875,16.7,14.1,15.4,4.3,4.2
2025020528,,21,Colorado Avalanche,3.8,2.2,39.0,27.4,0.536775,0.15,0.8333334000000001,15.0,14.2,16.0,4.8,4.0,4.0,2.2,38.3,28.8,0.5427315,0.125,0.8416667,15.4,14.3,15.7,4.3,4.4
2025020546,,21,Colorado Avalanche,4.2,2.4,38.4,29.6,0.5519266,0.2,0.7833334000000001,13.6,14.4,16.0,5.2,6.4,3.9,2.5,38.0,30.0,0.5409458,0.125,0.8166667000000001,15.8,13.5,15.8,4.7,5.2
2025020563,,21,Colorado Avalanche,4.2,2.4,38.0,29.0,0.5459417999999999,0.1,0.6833334000000001,14.2,13.4,15.2,4.8,7.8,4.0,2.5,36.5,28.3,0.5303876,0.125,0.7666667,16.7,13.6,15.5,4.8,5.9
2025020584,,21,Colorado Avalanche,4.6,2.0,38.0,28.6,0.556468,0.15,0.7833334000000001,15.8,13.6,16.0,4.6,8.2,3.8,2.4,37.1,28.9,0.5304783,0.15,0.8166667000000001,17.1,13.4,15.7,4.9,5.9
2025020600,,21,Colorado Avalanche,3.6,1.6,34.8,30.0,0.5068374,0.15,0.7833334000000001,17.6,14.4,16.0,4.6,8.6,3.6,2.3,36.6,30.0,0.5221144,0.15,0.8166667000000001,17.3,13.9,16.1,4.9,6.5
2025020611,,21,Colorado Avalanche,3.8,2.2,34.4,29.2,0.5048145999999999,0.15,0.85,17.6,12.8,16.0,5.0,8.2,3.8,2.2,36.7,28.3,0.5207947999999999,0.15,0.8416667,16.3,13.5,16.0,4.9,6.1
2025020629,,21,Colorado Avalanche,3.8,2.0,31.8,26.6,0.5048145999999999,0.1,0.8333334000000001,18.4,11.8,16.8,4.4,6.2,4.0,2.2,35.1,28.1,0.5283705999999999,0.15,0.8083334000000001,16.0,13.1,16.4,4.8,6.3
2025020653,,21,Colorado Avalanche,4.4,1.8,35.2,24.8,0.514325,0.1666666,0.9333334000000001,15.4,10.6,16.8,4.8,5.6,4.3,2.1,36.6,26.9,0.5301333999999999,0.13333330000000002,0.8083334000000001,14.8,12.0,16.0,4.8,6.7
2025020659,,21,Colorado Avalanche,4.4,2.2,33.6,24.6,0.5296052,0.1466666,0.8666668,15.8,11.0,15.4,4.6,5.6,4.5,2.1,35.8,26.6,0.5430366,0.1483333,0.8250001000000001,15.8,12.3,15.7,4.6,6.9
2025020668,,21,Colorado Avalanche,4.4,2.6,34.0,23.2,0.5496276,0.1466666,0.8666668,14.8,8.4,15.2,4.4,5.6,4.0,2.1,34.4,26.6,0.5282324999999999,0.1483333,0.8250001000000001,16.2,11.4,15.6,4.5,7.1
2025020691,,21,Colorado Avalanche,3.8,2.4,32.8,23.8,0.5813577999999999,0.1466666,0.7666668,15.6,10.6,16.0,4.2,6.0,3.8,2.3,33.6,26.5,0.5430862,0.1483333,0.8083334000000001,16.6,11.7,16.0,4.6,7.1
2025020699,,21,Colorado Avalanche,4.4,2.4,34.4,25.0,0.5895543999999999,0.21333320000000003,0.8333334000000001,14.4,13.0,14.4,4.4,8.0,4.1,2.2,33.1,25.8,0.5471845,0.15666660000000002,0.8333334000000001,16.4,12.4,15.6,4.4,7.1
2025020723,,21,Colorado Avalanche,4.0,2.2,32.0,28.2,0.5883138,0.1466666,0.8333334000000001,14.4,15.0,14.0,4.0,7.6,4.2,2.0,33.6,26.5,0.5513193999999999,0.15666660000000002,0.8833334,14.9,12.8,15.4,4.4,6.6
2025020752,,21,Colorado Avalanche,3.6,2.4,32.0,28.8,0.5606891999999999,0.13333319999999999,0.9,13.4,15.4,15.6,3.6,7.6,4.0,2.3,32.8,26.7,0.5451471999999999,0.1399999,0.8833334,14.6,13.2,15.5,4.1,6.6
2025020771,,21,Colorado Avalanche,4.0,3.4,35.0,29.8,0.5224401999999999,0.13333319999999999,0.7,13.2,17.2,15.8,4.0,6.8,4.2,3.0,34.5,26.5,0.5360339,0.1399999,0.7833334,14.0,12.8,15.5,4.2,6.2
2025020789,,21,Colorado Avalanche,4.6,3.0,37.2,29.0,0.47978059999999995,0.1666664,0.75,12.0,15.2,15.0,4.4,7.6,4.2,2.7,35.0,26.4,0.5305692,0.1566665,0.7583333999999999,13.8,12.9,15.5,4.3,6.8
2025020805,,21,Colorado Avalanche,3.2,2.8,38.6,26.0,0.48158399999999996,0.0999998,0.75,12.8,14.0,18.0,5.0,4.8,3.8,2.6,36.5,25.5,0.5355692,0.1566665,0.7916667,13.6,13.5,16.2,4.7,6.4
2025020819,,21,Colorado Avalanche,3.0,4.2,39.4,24.2,0.47113239999999995,0.0999998,0.65,14.6,12.6,18.2,5.0,4.8,3.5,3.2,35.7,26.2,0.5297231,0.12333319999999999,0.7416666999999999,14.5,13.8,16.1,4.5,6.2
2025020841,,21,Colorado Avalanche,3.2,3.6,40.0,24.6,0.461086,0.0333332,0.5833334,14.6,11.8,17.4,5.0,4.8,3.4,3.0,36.0,26.7,0.5108876,0.0833332,0.7416667,14.0,13.6,16.5,4.3,6.2
2025020845,,21,Colorado Avalanche,3.0,3.2,35.0,23.2,0.5136575999999999,0.0416665,0.7833334,16.2,10.4,16.6,4.4,5.6,3.5,3.3,35.0,26.5,0.5180488999999999,0.09259244444444444,0.7416667,14.7,13.8,16.2,4.2,6.2
2025020860,,21,Colorado Avalanche,2.6,4.2,32.0,24.0,0.5087014,0.0,0.7333334,18.4,10.2,17.0,4.0,4.8,3.6,3.6,34.6,26.5,0.494241,0.09259244444444444,0.7416667,15.2,12.7,16.0,4.2,6.2
2025020883,,21,Colorado Avalanche,3.4,4.0,28.0,26.4,0.49022679999999996,0.0,0.7333334,17.6,9.8,16.0,3.8,5.6,3.3,3.4,33.3,26.2,0.48590539999999993,0.05555544444444444,0.7416667,15.2,11.9,17.0,4.4,5.2
2025020897,,21,Colorado Avalanche,2.8,3.0,25.2,27.4,0.4983934,0.0,0.8333334000000001,20.4,10.8,17.0,3.6,7.6,2.9,3.6,32.3,25.8,0.48476290000000005,0.05555544444444444,0.7416667,17.5,11.7,17.6,4.3,6.2
2025020914,,21,Colorado Avalanche,2.8,3.2,26.2,25.8,0.5316864,0.0,0.9,20.8,10.4,16.0,4.4,8.0,3.0,3.4,33.1,25.2,0.4963862,0.018518444444444445,0.7416667,17.7,11.1,16.7,4.7,6.4
2025020927,,21,Colorado Avalanche,3.2,2.6,27.8,27.2,0.4865595999999999,0.06666659999999999,0.86,18.6,11.8,16.0,5.2,8.4,3.1,2.9,31.4,25.2,0.5001085999999999,0.05555544444444444,0.8216667,17.4,11.1,16.3,4.8,7.0
2025020938,,21,Colorado Avalanche,3.0,2.2,31.4,28.8,0.5262966,0.06666659999999999,0.8933334,18.4,12.6,16.4,5.4,9.6,2.8,3.2,31.7,26.4,0.5174989999999999,0.037037,0.8133334,18.4,11.4,16.7,4.7,7.2
2025020958,,21,Colorado Avalanche,2.6,2.4,34.2,26.2,0.5547712,0.06666659999999999,0.8533334,18.6,12.2,16.2,5.2,10.0,3.0,3.2,31.1,26.3,0.522499,0.037037,0.7933334000000001,18.1,11.0,16.1,4.5,7.8
2025020968,,21,Colorado Avalanche,3.4,2.4,37.8,25.4,0.5577474,0.26666660000000003,0.6533334,15.4,11.4,17.6,5.2,8.0,3.1,2.7,31.5,26.4,0.5280703999999999,0.14814811111111112,0.7433334,17.9,11.1,17.3,4.4,7.8
2025020984,,21,Colorado Avalanche,3.6,2.2,34.6,26.0,0.5382795999999999,0.33333320000000005,0.6533334,15.4,12.4,17.6,4.8,7.6,3.2,2.7,30.4,25.9,0.534983,0.18518511111111113,0.7766667,18.1,11.4,16.8,4.6,7.8
2025021001,,21,Colorado Avalanche,3.6,2.6,35.2,24.2,0.5663028,0.3466666,0.6433334,18.0,11.2,17.4,3.8,7.2,3.4,2.6,31.5,25.7,0.5264312,0.2066666,0.7516667,18.3,11.5,16.7,4.5,7.8
2025021023,,21,Colorado Avalanche,3.6,2.0,33.0,23.8,0.5239997999999999,0.3466666,0.6599999999999999,17.2,11.6,15.2,3.8,6.4,3.3,2.1,32.2,26.3,0.5251482000000001,0.2066666,0.7766667,17.8,12.1,15.8,4.6,8.0
2025021040,,21,Colorado Avalanche,3.6,2.6,32.0,25.6,0.5039998,0.4133332,0.6,16.8,11.0,14.6,3.6,10.0,3.1,2.5,33.1,25.9,0.5293855,0.23999990000000002,0.7266667,17.7,11.6,15.4,4.4,10.0
2025021045,,21,Colorado Avalanche,3.8,2.4,29.4,27.2,0.4841296,0.2799998,0.8,17.6,12.6,14.2,4.0,10.0,3.6,2.4,33.6,26.3,0.5209385,0.2733332,0.7266667,16.5,12.0,15.9,4.6,9.0
2025021067,,21,Colorado Avalanche,3.0,2.8,30.0,25.4,0.4969837999999999,0.21333320000000003,0.8,17.8,11.4,14.4,3.6,9.2,3.3,2.5,32.3,25.7,0.5176317,0.2733332,0.7266667,16.6,11.9,16.0,4.2,8.4
2025021080,,21,Colorado Avalanche,2.6,3.4,29.6,25.2,0.4918416,0.1333332,0.7833334,15.2,11.6,14.4,4.0,10.2,3.1,3.0,32.4,24.7,0.5290722,0.23999990000000002,0.7133334,16.6,11.4,15.9,3.9,8.7
2025021096,,21,Colorado Avalanche,2.4,3.2,29.2,22.0,0.5190957999999999,0.23333320000000005,0.8333334000000001,17.0,10.0,15.0,4.0,9.4,3.0,2.6,31.1,22.9,0.5215477999999999,0.28999990000000003,0.7466666999999999,17.1,10.8,15.1,3.9,7.9
2025021111,,21,Colorado Avalanche,2.6,2.6,33.0,21.2,0.537463,0.2466666,0.9333334000000001,18.6,9.6,14.8,4.4,5.4,3.1,2.6,32.5,23.4,0.5207314000000001,0.3299999,0.7666667,17.7,10.3,14.7,4.0,7.7
2025021126,,21,Colorado Avalanche,2.2,2.8,32.6,19.8,0.5693391999999999,0.18000000000000002,0.8933334,18.2,6.8,13.2,5.0,6.6,3.0,2.6,31.0,23.5,0.5267343999999999,0.2299999,0.8466666999999999,17.9,9.7,13.7,4.5,8.3
2025021145,,21,Colorado Avalanche,3.2,2.6,32.8,22.4,0.5574654,0.2466666,0.8933334,17.6,9.8,15.2,4.8,8.2,3.1,2.7,31.4,23.9,0.5272246,0.2299999,0.8466666999999999,17.7,10.6,14.8,4.2,8.7
2025021162,,21,Colorado Avalanche,3.4,1.6,34.4,23.2,0.5557112,0.2966666,0.96,18.2,8.8,15.0,4.8,9.0,3.0,2.5,32.0,24.2,0.5237764,0.21499990000000002,0.8716666999999999,16.7,10.2,14.7,4.4,9.6
2025021174,,21,Colorado Avalanche,3.6,2.2,32.2,23.8,0.540457,0.2966666,0.96,16.6,10.8,15.6,4.8,9.4,3.0,2.7,30.7,22.9,0.5297764,0.2649999,0.8966666999999999,16.8,10.4,15.3,4.4,9.4
2025021188,,21,Colorado Avalanche,4.6,2.4,32.2,25.6,0.5048484,0.3666666,0.96,15.8,12.0,16.0,4.8,8.6,3.6,2.5,32.6,23.4,0.5211557,0.3066666,0.9466667,17.2,10.8,15.4,4.6,7.0
2025021209,,21,Colorado Avalanche,5.2,3.6,33.4,26.4,0.47422399999999987,0.3666666,0.9333334000000001,15.0,12.6,17.6,3.8,7.8,3.7,3.2,33.0,23.1,0.5217816,0.2733333,0.9133334,16.6,9.7,15.4,4.4,7.2
2025021228,,21,Colorado Avalanche,4.4,3.2,31.8,23.4,0.481487,0.3,0.9333334000000001,16.6,10.8,16.0,5.0,7.0,3.8,2.9,32.3,22.9,0.5194761999999999,0.2733333,0.9133334,17.1,10.3,15.6,4.9,7.6
2025021238,,21,Colorado Avalanche,4.2,3.4,30.4,24.4,0.468987,0.25,0.9333334000000001,16.4,11.2,16.2,5.0,5.6,3.8,2.5,32.4,23.8,0.5123491,0.2733333,0.9466667,17.3,10.0,15.6,4.9,7.3
2025021256,,21,Colorado Avalanche,4.4,2.8,33.2,24.0,0.4780778,0.15000000000000002,0.9333334000000001,14.4,11.2,15.6,4.4,5.6,4.0,2.5,32.7,23.9,0.5092673999999999,0.2233333,0.9466667,15.5,11.0,15.6,4.6,7.5
2025021274,,21,Colorado Avalanche,3.2,2.6,31.6,24.0,0.49343239999999994,0.06666660000000002,0.9333334000000001,13.6,11.2,14.8,3.8,6.0,3.9,2.5,31.9,24.8,0.49914039999999993,0.21666660000000001,0.9466667,14.7,11.6,15.4,4.3,7.3
2025021289,,21,Colorado Avalanche,2.4,1.6,32.0,24.6,0.4972155999999999,0.1333332,0.95,14.0,13.6,14.0,4.4,6.0,3.8,2.6,32.7,25.5,0.4857197999999999,0.2499999,0.9416667000000001,14.5,13.1,15.8,4.1,6.9
2025021298,,21,Colorado Avalanche,2.2,1.8,34.0,27.4,0.481557,0.1333332,0.95,12.0,14.4,14.2,3.4,6.0,3.3,2.5,32.9,25.4,0.481522,0.21666660000000001,0.9416667000000001,14.3,12.6,15.1,4.2,6.5
2025021312,,21,Colorado Avalanche,2.4,1.4,36.0,27.8,0.4986722,0.1333332,0.95,11.2,14.2,14.8,3.6,5.2,3.3,2.4,33.2,26.1,0.48382959999999997,0.1916666,0.9416667000000001,13.8,12.7,15.5,4.3,5.4
2025020006,,22,Edmonton Oilers,,,,,,,,,,,,,,,,,,,,,,,,
2025020035,,22,Edmonton Oilers,3.0,3.0,35.0,22.0,0.482758,0.5,0.75,23.0,18.0,18.0,3.0,8.0,3.0,3.0,35.0,22.0,0.482758,0.5,0.75,23.0,18.0,18.0,3.0,8.0
2025020051,,22,Edmonton Oilers,3.0,2.0,36.0,18.5,0.5191565,0.25,0.875,22.5,15.5,16.0,2.5,7.0,3.0,2.0,36.0,18.5,0.5191565,0.25,0.875,22.5,15.5,16.0,2.5,7.0
2025020065,,22,Edmonton Oilers,2.6666666666666665,1.3333333333333333,31.333333333333332,22.333333333333332,0.5243986666666667,0.25,0.9166666666666666,19.0,18.0,16.666666666666668,3.6666666666666665,6.666666666666667,2.6666666666666665,1.3333333333333333,31.333333333333332,22.333333333333332,0.5243986666666667,0.25,0.9166666666666666,19.0,18.0,16.666666666666668,3.6666666666666665,6.666666666666667
2025020078,,22,Edmonton Oilers,2.5,2.0,31.75,23.0,0.53554025,0.25,0.8875,16.0,16.75,16.75,4.0,7.5,2.5,2.0,31.75,23.0,0.53554025,0.25,0.8875,16.0,16.75,16.75,4.0,7.5
2025020090,,22,Edmonton Oilers,2.6,2.6,31.4,23.0,0.5444321999999999,0.1875,0.8433334,16.8,16.0,18.0,4.0,7.2,2.6,2.6,31.4,23.0,0.5444321999999999,0.1875,0.8433334,16.8,16.0,18.0,4.0,7.2
2025020099,,22,Edmonton Oilers,2.4,2.8,28.0,23.6,0.534837,0.0625,0.86666675,16.0,16.6,18.2,4.0,5.6,2.5,2.8333333333333335,29.166666666666668,23.333333333333332,0.5261571666666667,0.15,0.8433334,17.166666666666668,16.833333333333332,18.166666666666668,3.8333333333333335,6.0
2025020122,,22,Edmonton Oilers,2.4,3.0,25.6,24.8,0.505544,0.2291665,0.7833335,15.6,17.4,18.8,4.6,5.6,2.5714285714285716,2.7142857142857144,28.571428571428573,23.0,0.5094332857142857,0.236111,0.813889,17.571428571428573,16.857142857142858,18.0,4.0,6.0
2025020139,,22,Edmonton Oilers,3.2,4.0,27.0,24.2,0.524883,0.26333320000000005,0.7833335,16.2,16.6,17.4,4.0,4.8,3.0,3.0,28.625,23.5,0.524701375,0.2595237142857143,0.8404762857142857,17.25,17.125,17.125,3.875,5.5
2025020147,,22,Edmonton Oilers,3.2,3.8,27.0,23.8,0.5177566,0.31333320000000003,0.8333335,17.8,16.6,16.6,4.4,4.0,2.888888888888889,3.0,29.11111111111111,23.444444444444443,0.5256604444444445,0.28958325,0.86041675,17.0,16.666666666666668,16.666666666666668,4.222222222222222,5.555555555555555
2025020162,,22,Edmonton Oilers,3.2,3.6,26.8,24.6,0.4831124,0.4133332,0.79166675,17.6,16.6,14.6,4.2,3.6,2.9,3.1,29.1,23.8,0.5137723000000001,0.3129628888888889,0.8203704444444444,17.2,16.3,16.3,4.1,5.4
2025020175,,22,Edmonton Oilers,4.0,3.4,28.0,24.2,0.5115406,0.4133332,0.8333334000000001,17.6,15.0,14.0,4.8,4.4,3.2,3.1,28.0,23.9,0.5231888,0.2574073333333333,0.8481482222222222,16.8,15.8,16.1,4.4,5.0
2025020192,,22,Edmonton Oilers,4.0,3.8,30.2,27.0,0.5238402,0.3466666,0.9,17.0,14.2,13.2,5.0,4.0,3.2,3.4,27.9,25.9,0.5146920999999999,0.29444433333333336,0.8481482222222222,16.3,15.8,16.0,4.8,4.8
2025020200,,22,Edmonton Oilers,3.4,3.2,30.4,27.4,0.5086356000000001,0.3999998,0.7,17.6,13.2,13.8,5.4,4.0,3.3,3.6,28.7,25.8,0.5167593,0.3316665,0.737037111111111,16.9,14.9,15.6,4.7,4.4
2025020207,,22,Edmonton Oilers,3.4,3.2,29.0,27.2,0.519616,0.4999998,0.6,18.0,13.0,14.4,5.0,3.6,3.3,3.5,28.0,25.5,0.5186862999999999,0.40666650000000004,0.7037037777777778,17.9,14.8,15.5,4.7,3.8
2025020240,,22,Edmonton Oilers,3.4,3.0,28.4,27.2,0.547032,0.4666664,0.65,17.8,14.0,14.4,6.4,4.4,3.3,3.3,27.6,25.9,0.5150722,0.4399998,0.712963,17.7,15.3,14.5,5.3,4.0
2025020254,,22,Edmonton Oilers,2.4,4.2,28.4,29.4,0.5413247999999999,0.5066664,0.65,16.6,14.6,13.0,5.6,6.4,3.2,3.8,28.2,26.8,0.5264327,0.4599998,0.7416667,17.1,14.8,13.5,5.2,5.4
2025020266,,22,Edmonton Oilers,2.8,4.2,26.0,26.8,0.5453203999999999,0.4399998,0.65,17.8,17.4,14.0,5.4,8.2,3.4,4.0,28.1,26.9,0.5345803,0.39333319999999994,0.775,17.4,15.8,13.6,5.2,6.1
2025020274,,22,Edmonton Oilers,2.6,4.0,26.2,25.2,0.5689031999999999,0.3066666,0.7833334,16.2,16.6,15.8,5.4,9.4,3.0,3.6,28.3,26.3,0.5387694,0.35333319999999996,0.7416666999999999,16.9,14.9,14.8,5.4,6.7
2025020289,,22,Edmonton Oilers,3.0,4.4,26.8,25.8,0.532612,0.10666660000000001,0.8833334,15.8,16.4,14.6,4.8,9.4,3.2,3.8,27.9,26.5,0.526114,0.30333319999999997,0.7416667,16.9,14.7,14.5,4.9,6.5
2025020302,,22,Edmonton Oilers,3.2,4.4,26.2,27.6,0.538655,0.24000000000000005,0.9333334000000001,17.2,15.4,16.0,3.6,8.6,3.3,3.7,27.3,27.4,0.5428434999999999,0.35333319999999996,0.7916667000000001,17.5,14.7,15.2,5.0,6.5
2025020315,,22,Edmonton Oilers,3.2,3.6,28.0,26.4,0.5410988,0.20000000000000004,0.8333334000000001,18.6,15.4,17.4,4.2,7.6,2.8,3.9,28.2,27.9,0.5412117999999999,0.35333319999999996,0.7416667,17.6,15.0,15.2,4.9,7.0
2025020322,,22,Edmonton Oilers,3.0,4.2,29.2,26.4,0.5503929999999999,0.26666660000000003,0.8333334000000001,16.2,11.2,16.0,4.0,5.4,2.9,4.2,27.6,26.6,0.5478567,0.3533332,0.7416667,17.0,14.3,15.0,4.7,6.8
2025020338,,22,Edmonton Oilers,2.8,4.4,28.0,29.2,0.5305139999999999,0.26666660000000003,0.9,17.6,11.2,14.0,4.0,8.0,2.7,4.2,27.1,27.2,0.5497086,0.2866666,0.8416667,16.9,13.9,14.9,4.7,8.7
2025020360,,22,Edmonton Oilers,3.2,4.0,28.4,31.8,0.5449914,0.26666660000000003,0.85,18.6,11.6,14.6,4.2,12.0,3.1,4.2,27.6,28.8,0.5388017,0.1866666,0.8666667,17.2,14.0,14.6,4.5,10.7
2025020393,,22,Edmonton Oilers,3.0,5.0,28.8,30.6,0.5118092000000001,0.06666660000000005,0.7,18.0,11.2,14.6,4.6,13.2,3.1,4.7,27.5,29.1,0.5252321,0.15333329999999998,0.8166667000000001,17.6,13.3,15.3,4.1,10.9
2025020418,,22,Edmonton Oilers,3.6,4.0,27.2,30.2,0.4885768,0.26666660000000003,0.8,17.8,11.2,14.2,4.4,17.4,3.4,3.8,27.6,28.3,0.5148378,0.23333329999999997,0.8166667000000001,18.2,13.3,15.8,4.3,12.5
2025020434,,22,Edmonton Oilers,2.8,2.8,27.8,30.6,0.5036182,0.2,0.8,19.4,12.6,15.4,4.4,17.8,2.9,3.5,28.5,28.5,0.5270056,0.23333329999999997,0.8166667000000001,17.8,11.9,15.7,4.2,11.6
2025020450,,22,Edmonton Oilers,4.4,3.2,29.2,30.0,0.4968034,0.36000000000000004,0.7333334,20.4,14.6,15.4,4.0,14.8,3.6,3.8,28.6,29.6,0.5136586999999999,0.3133333,0.8166667000000001,19.0,12.9,14.7,4.0,11.4
2025020474,,22,Edmonton Oilers,4.4,3.0,28.4,26.6,0.5082872,0.56,0.7833334,18.2,14.4,16.0,3.8,10.8,3.8,3.5,28.4,29.2,0.5266393,0.4133333,0.8166667000000001,18.4,13.0,15.3,4.0,11.4
2025020491,,22,Edmonton Oilers,4.4,2.2,29.4,26.2,0.5502908,0.56,0.8666668,17.2,15.2,14.8,3.2,11.2,3.7,3.6,29.1,28.4,0.53105,0.3133333,0.7833334,17.6,13.2,14.7,3.9,12.2
2025020499,,22,Edmonton Oilers,4.4,2.4,30.2,26.6,0.5697352,0.4600000000000001,0.8666668,18.4,16.0,14.6,3.4,6.0,4.0,3.2,28.7,28.4,0.5291560000000001,0.36333329999999997,0.8333334000000001,18.1,13.6,14.4,3.9,11.7
2025020512,,22,Edmonton Oilers,5.6,2.8,31.0,27.4,0.5529466000000001,0.4600000000000001,0.8666668,18.0,15.4,14.8,3.6,5.6,4.2,2.8,29.4,29.0,0.5282824,0.32999999999999996,0.8333334000000001,18.7,14.0,15.1,4.0,11.7
